date,return
2023-01-03,0.0
2023-01-04,-0.00047499247448116544
2023-01-05,-0.024304810998667423
2023-01-06,0.01944330791959703
2023-01-09,0.00860188769321147
2023-01-10,0.017420232385676207
2023-01-11,0.01641865115726512
2023-01-12,0.008727438942639498
2023-01-13,-0.0012708020592294372
2023-01-17,0.00583262678858175
2023-01-18,-0.011343372794327837
2023-01-19,-0.0076339002155844425
2023-01-20,0.024757613584127043
2023-01-23,0.021300540415872166
2023-01-24,-0.007864627663480762
2023-01-25,-0.00070265298798576
2023-01-26,0.012766574164587067
2023-01-27,0.01710747128953612
2023-01-30,-0.010482910201491108
2023-01-31,0.019964733013278377
2023-02-01,0.023484935178503807
2023-02-02,0.03285648143487787
2023-02-03,-0.019625457780945526
2023-02-06,-0.009235950056292713
2023-02-07,0.013628190885798051
2023-02-08,-0.004781853354384453
2023-02-09,-0.018880485680958223
2023-02-10,-0.011502828670590652
2023-02-13,0.011573889593470258
2023-02-14,0.011622712643224793
2023-02-15,0.01998086930082207
2023-02-16,-0.021477466395954097
2023-02-17,-0.02240571915873372
2023-02-21,-0.029098106716454915
2023-02-22,0.0022884073381096025
2023-02-23,0.006159990661155213
2023-02-24,-0.020271300551565657
2023-02-27,0.004598354199566503
2023-02-28,0.007358216447824406
2023-03-01,-0.0058301910591219
2023-03-02,0.009149388808107901
2023-03-03,0.017810259522235392
2023-03-06,-0.01523088122084918
2023-03-07,-0.017197260534110005
2023-03-08,0.006084336330262583
2023-03-09,-0.030553610904684073
2023-03-10,-0.029254059914455614
2023-03-13,-0.01171088401955229
2023-03-14,0.012731441035196722
2023-03-15,-0.02136439489549686
2023-03-16,0.025812782544711123
2023-03-17,-0.011959081596584603
2023-03-20,0.011217866902676165
2023-03-21,0.03465587361392234
2023-03-22,-0.020443964679562873
2023-03-23,0.0026892632161416414
2023-03-24,-0.00016567548321082406
2023-03-27,0.004855757320069464
2023-03-28,0.005143563455031887
2023-03-29,0.019294464379547394
2023-03-30,0.0025616129314778853
2023-03-31,0.019476385595516944
2023-04-03,-0.0025029483604006573
2023-04-04,-0.023857022836359668
2023-04-05,-0.006054230775079474
2023-04-06,-0.00398462127602974
2023-04-10,0.017038841387381928
2023-04-11,0.01386373647422541
2023-04-12,-0.011582603459354527
2023-04-13,0.006345263435159414
2023-04-14,-0.005502443255883548
2023-04-17,0.002858180085040048
2023-04-18,0.0008501129725611163
2023-04-19,-0.0007589852418836639
2023-04-20,-0.016947955089067258
2023-04-21,-0.006879909696318054
2023-04-24,-0.001237243964955604
2023-04-25,-0.026429957814524608
2023-04-26,-0.004986145353034379
2023-04-27,0.016957804701464855
2023-04-28,0.013386164489603527
2023-05-01,-0.004152700071396226
2023-05-02,-0.018977509985493926
2023-05-03,-0.01140590297560144
2023-05-04,-0.009047742018851236
2023-05-05,0.03710359083435009
2023-05-08,0.011185779796404349
2023-05-09,-0.0027274907577875297
2023-05-10,-0.0030160441825423513
2023-05-11,0.0012356460641123027
2023-05-12,0.0022081886932702045
2023-05-15,0.014514826097295284
2023-05-16,-0.014480811508542425
2023-05-17,0.028859366270758243
2023-05-18,0.02133107380403418
2023-05-19,-0.008017823543377163
2023-05-22,0.007724512537972123
2023-05-23,-0.0038926429138634207
2023-05-24,-0.013873012867564153
2023-05-25,0.0074696674849389745
2023-05-26,0.027930275692746042
2023-05-30,6.881748882091521e-05
2023-05-31,-0.014965346971461586
2023-06-01,0.015342125734022754
2023-06-02,0.02557064172541679
2023-06-05,-0.00532540482309684
2023-06-06,0.016954607343028033
2023-06-07,0.007535708019236907
2023-06-08,-0.0004891244828062419
2023-06-09,-0.011521395095354763
2023-06-12,0.013093756349790325
2023-06-13,0.018865329110512172
2023-06-14,0.0028850024050725504
2023-06-15,0.01104942296090668
2023-06-16,-0.008354324260478363
2023-06-20,-0.00769277747861787
2023-06-21,-0.013959709778443036
2023-06-22,-0.007867570216830612
2023-06-23,-0.006830167480620921
2023-06-26,0.00663346852400578
2023-06-27,0.019857080704451708
2023-06-28,0.0006980753313841361
2023-06-29,0.004986276983780185
2023-06-30,0.00585994010054479
2023-07-03,0.01079299374564799
2023-07-05,-0.011867058807409753
2023-07-06,-0.016894080319644195
2023-07-07,0.015127752338022354
2023-07-10,0.024616844474265574
2023-07-11,0.018595455998530918
2023-07-12,0.006851622015393888
2023-07-13,0.013236994904866607
2023-07-14,-0.01600856984967772
2023-07-17,0.007788015414280604
2023-07-18,0.020808270684595048
2023-07-19,0.004788324046307066
2023-07-20,-0.010831282014558902
2023-07-21,-0.004460473557347891
2023-07-24,0.006283730015787432
2023-07-25,-0.0030979150655560204
2023-07-26,0.006006050456008372
2023-07-27,-0.005592737149724116
2023-07-28,0.01766723179056808
2023-07-31,0.008718883829416355
2023-08-01,-0.0013391542991185983
2023-08-02,-0.023892272202634054
2023-08-03,-0.00994396325546075
2023-08-04,-0.0008733218785918716
2023-08-07,0.010737998982829223
2023-08-08,-0.012016391355953926
2023-08-09,-0.021171095309126867
2023-08-10,0.003387446787706166
2023-08-11,-0.008463925903744512
2023-08-14,0.0037605379524374423
2023-08-15,-0.01702543879447986
2023-08-16,-0.01325332775513198
2023-08-17,-0.010754635698334285
2023-08-18,0.0018095163918313254
2023-08-21,0.005757116759073078
2023-08-22,-0.005921632264576246
2023-08-23,0.0151911765134069
2023-08-24,-0.018206324276605047
2023-08-25,0.005712516641700948
2023-08-28,0.011396531036171992
2023-08-29,0.025759359898066117
2023-08-30,0.0074084193043749014
2023-08-31,0.005096753719318475
2023-09-01,0.0037587428936781695
2023-09-05,-0.008395539258635376
2023-09-06,-0.005733104661064098
2023-09-07,-0.011887964867734238
2023-09-08,0.0006613119062489744
2023-09-11,-0.00043857658483462743
2023-09-12,-0.006219618035598876
2023-09-13,-0.006933061944788821
2023-09-14,0.018743384444164422
2023-09-15,-0.013362072697924061
2023-09-18,-0.007157871085965203
2023-09-19,0.0010888433517201996
2023-09-20,-0.0073376254811289374
2023-09-21,-0.025371956659932023
